ID,Condition,MTurkTime,Gender,Age,SocialClass,Education,TIPI_O,TIPI_C,TIPI_E,TIPI_A,TIPI_N,RIBS_Tot,Task1,TaskType1,JS_Flu1,Flu1,Flex1,Orig1,OOI_Ord1,OOI_Lat1,OG_Orig1,OG_OOI_Ord1,OG_OOI_Lat1,OffWin1,ReadTime1,Task2,TaskType2,JS_Flu2,Flu2,Flex2,Orig2,OOI_Ord2,OOI_Lat2,OG_Orig2,OG_OOI_Ord2,OG_OOI_Lat2,OffWin2,ReadTime2,Task3,TaskType3,JS_Flu3,Flu3,Flex3,Orig3,OOI_Ord3,OOI_Lat3,OG_Orig3,OG_OOI_Ord3,OG_OOI_Lat3,OffWin3,ReadTime3,Task4,TaskType4,JS_Flu4,Flu4,Flex4,Orig4,OOI_Ord4,OOI_Lat4,OG_Orig4,OG_OOI_Ord4,OG_OOI_Lat4,OffWin4,ReadTime4,Task5,TaskType5,JS_Flu5,Flu5,Flex5,Orig5,OOI_Ord5,OOI_Lat5,OG_Orig5,OG_OOI_Ord5,OG_OOI_Lat5,OffWin5,ReadTime5,Task6,TaskType6,JS_Flu6,Flu6,Flex6,Orig6,OOI_Ord6,OOI_Lat6,OG_Orig6,OG_OOI_Ord6,OG_OOI_Lat6,OffWin6,ReadTime6,Task7,TaskType7,JS_Flu7,Flu7,Flex7,Orig7,OOI_Ord7,OOI_Lat7,OG_Orig7,OG_OOI_Ord7,OG_OOI_Lat7,OffWin7,ReadTime7,Task8,TaskType8,JS_Flu8,Flu8,Flex8,Orig8,OOI_Ord8,OOI_Lat8,OG_Orig8,OG_OOI_Ord8,OG_OOI_Lat8,OffWin8,ReadTime8,Task9,TaskType9,JS_Flu9,Flu9,Flex9,Orig9,OOI_Ord9,OOI_Lat9,OG_Orig9,OG_OOI_Ord9,OG_OOI_Lat9,OffWin9,ReadTime9,Flu_Total,Flex_Total,Orig_Total,OOI_Ord_Avg,OOI_Lat_Avg,OG_Orig_Total,OG_OOI_Ord_Avg,OG_OOI_Lat_Avg
61992013,1,438,2,40,3,6,8,11, ,13,12,40,1,1,4,4,1,3,2,10.445,0,0, ,0,2436,2,2,4,4,1,3,2,10.445,3,2,10.445,0,2436,3,1,5,5,2,3,3,9.208,2,3,9.208,0,2167,6,2,6,6,3,2,2,6.167,1,6,16.151,0,4569,5,2,8,8,4,0,0, ,0,0, ,0,4677,4,2,4,4,3,0,0, ,0,0, ,0,4363,9,3,1,1,1,1,1,42.513,1,1,42.513,0,3862,8,3,1,1,1,1,1,7.356,0,0, ,0,8756,7,3,1,1,1,1,1,7.484,1,1,7.484,0,1586,33,19,12,1.444,13.063,8,1.444,17.16
92635212,7,471,1,33,1,5,14,13,2,14,2,67,5,2,13,13,4,3,4,21.685,0,0, ,0,7833,4,2,4,4,3,3,1,9.037,2,2,15.121,0,3051,6,2,7,7,4,1,4,19.208,1,4,19.208,0,1925,2,2,4,4,3,2,1,29.207,1,1,56.944,0,8290,1,1,3,3,3,1,2,23.058,0,0, ,0,3599,3,1,3,3,1,2,1,6.594,0,0, ,0,1918,8,3,2,2,1,2,1,5.057,2,1,5.057,0,3733,7,3,4,4,2,3,1,1.302,0,0, ,0,2576,9,3,0,0,0,0,0, ,0,0, ,1, ,40,21,17,1.875,14.394,6,1,24.083
43848691,8,0,2,64,4,3,8,14,10,11,11,52,6,2,6,6,4,2,3,24.619,1,3,24.619,0,13865,5,2,8,8,4,1,7,38.563,0,0, ,0,4654,4,2,4,4,3,2,1,4.307,1,1,4.307,0,3781,3,1,5,5,3,5,1,15.307,4,1,15.307,0,24623,2,2,3,3,2,2,2,16.707,1,2,16.707,0,3846,1,1,2,2,2,2,1,5.7,1,1,5.7,0,2175,9,3,3,3,2,3,1, ,3,1, ,0,1488,8,3,3,3,2,3,1,12.073,3,1,12.073,0,13277,7,3,1,1,1,1,1,45.144,1,1,45.144,0,2579,35,23,21,2,20.303,15,1.222,17.694
58796116,1,894,2,36,1,4, ,9,5,5,9,40,3,1,3,3,2,2,2,20.715,1,3,26.691,0,1805,1,1,3,3,2,1,3,17.048,1,3,17.048,0,3055,2,2,4,4,3,2,2,14.65,1,2,18.042,0,914,6,2,4,4,1,1,1,4.847,0,0, ,0,2175,4,2,4,4,2,3,1,5.964,1,4,26.348,0,1487,5,2,4,4,3,0,0, ,0,0, ,0,1163,7,3,5,5,3,4,2,14.771,4,2,14.771,0,9143,8,3,4,4,2,4,1,6.915,3,2,12.482,0,3233,9,3,9,9,3,5,2,1.488,3,2,15.024,0,15308,40,21,22,1.556,10.8,14,2,18.629
30519718,3,434,1,57,4,5,9,14,5,10,12,45,2,2,1,1,1,0,0, ,0,0, ,0,12514,1,1,3,3,2,1,3,19.833,0,0, ,0,7261,3,1,3,3,2,3,1,6.866,2,1,6.866,0,2919,4,2,10,10,5,3,4,17.726,1,6,35.775,0,4445,6,2,8,8,5,6,2,7.86,4,5,28.022,0,2150,5,2,14,14,4,3,7,19.708,1,8,30.125,0,2042,7,3,0,0,0,0,0, ,0,0, ,2,2479,9,3,2,0,0,0,0, ,0,0, ,0,6515,8,3,0,0,0,0,0, ,0,0, ,1, ,39,19,16,2.833,14.399,8,3.333,25.197
17359263,5,768,2,23,3,3,11,14,7,13,11,73,1,1,9,9,2,4,5,12.555,3,3,36.135,0,7204,2,2,9,9,2,4,5,12.555,2,5,15.541,0,7204,3,1,5,5,2,2,2,2.42,2,2,2.42,0,1899,4,2,9,9,4,6,4,15.183,5,4,15.183,0,3617,6,2,8,8,6,5,4,11.595,4,5,22.316,0,2206,5,2,8,8,4,0,0, ,0,0, ,0,2309,7,3,1,0,0,0,0, ,0,0, ,0,12403,9,3,1,1,1,1,1,15.308,0,1, ,0,6770,8,3,4,4,3,1,4,31.309,1,4,31.309,0,2165,49,24,22,2.875,17.786,17,3,20.484
19013676,5,736,1,35,3,5,13,8,12,11, ,65,2,2,3,3,1,2,2,77.016,2,2,77.016,1,37100,3,1,3,3,1,1,3,32.636,1,3,32.636,0,5452,1,1,4,4,4,4,1,3.78,3,1,3.78,0,4304,4,2,9,9,6,8,1,3.555,4,4,24.851,0,3040,5,2,20,20,6,7,7,21.982,5,7,21.982,0,2169,6,2,7,7,3,4,3,15.479,3,3,15.479,0,2001,9,3,3,3,3,2,2,56.371,0,2, ,0,6161,7,3,5,5,2,4,1,3.623,4,1,3.623,0,10472,8,3,3,3,3,2,1,3.42,2,1,3.42,0,4672,57,29,34,2.333,24.207,24,2.667,22.848
77566413,3,1086,2,27,3,4,14,11,7, ,9,70,1,1,5,5,2,3,1,9.599,1,1,24.54,0,1091,3,1,4,4,3,2,3,11.973,2,3,11.973,0,1688,2,2,5,5,2,3,1,9.599,1,1,9.599,0,1091,0, ,0,0,0,0,0, ,2,1,4.635,0, ,5,2,5,5,4,0,0, ,0,0, ,0,1838,6,2,5,5,4,2,1,5.406,0,0, ,0,1955,8,3,4,4,2,3,1,6.963,3,1,6.963,0,2932,9,3,4,4,4,2,2,6.515,1,2,6.77,0,13146,7,3,4,4,4,2,2,27.607,1,2,27.607,0,3591,38,27,18,1.333,12.155,11,1.222,13.155
63004563,4,464,1,25,4,5, ,11, ,5,6,58,8,3,2,2,1,2,1,18.257,1,1,18.257,0,19058,9,3,3,3,2,3,1,3.3,2,1,3.3,0,2702,7,3,1,1,1,1,1,8.684,1,1,8.684,0,2161,2,2,4,4,2,4,1,11.848,4,1,11.848,1,43797,3,1,1,1,1,1,1,195.231,1,1,195.231,1,2863,1,1,2,2,2,2,1,4.799,0,0, ,0,4061,5,2,1,1,1,1,1,27.699,1,1,27.699,0,56988,6,2,2,2,2,2,1,5.287,1,2,22.88,0,6556,4,2,5,5,2,2,3,33.84,1,5,76.308,0,16764,21,14,18,1.222,34.327,12,1.444,45.526
44624901,9,1204,1,25,4,2,11,10,7,11,10,60,2,2,5,5,3,4,2,21.227,4,2,21.227,0,3832,1,1,1,1,1,0,0, ,0,0, ,0,2508,3,1,2,2,1,2,1,3.475,2,1,3.475,0,1343,5,2,8,8,3,4,4,12.658,3,5,20.825,0,3876,4,2,10,10,5,9,1,2.676,3,2,11.535,0,2469,6,2,7,7,4,3,1,6.617,2,1,6.617,0,1743,8,3,1,1,1,0,0, ,0,0, ,0,27803,7,3,1,1,1,0,0, ,0,0, ,0,5282,9,3,1,1,1,1,1,13.146,1,1,13.146,0,12923,36,20,23,1.111,9.967,15,1.333,12.804
16906699,4,915,2,29,3,3,11,12,6,11,8,64,4,2,3,3,1,2,2,54.781,1,3,73.531,1,30065,5,2,6,6,3,1,3,30.191,1,3,30.191,0,6283,6,2,2,2,1,1,2,39.394,0,0, ,0,6452,1,1,1,1,1,0,0, ,0,0, ,0,16191,2,2,7,7,6,3,2,12.222,3,2,12.222,0,2218,3,1,3,3,2,1,2,9.678,0,0, ,0,4170,7,3,4,4,3,3,1,2.31,3,1,2.31,0,2808,8,3,5,5,2,5,1,4.84,5,1,4.84,0,8767,9,3,4,4,4,3,1,18.281,3,1,18.281,0,1833,35,23,19,1.556,21.462,16,1.222,23.563
13751919,2,829,2,59,4,6,10, ,7, , ,77,2,2,12,12,2,8,2,8.544,3,2,18.536,0,11767,3,1,10,10,4,7,4,12.344,2,4,12.344,0,2488,1,1,8,8,4,4,4,25.712,2,4,25.712,0,2014,6,2,8,8,5,4,3,32.791,3,3,32.791,0,6294,4,2,7,7,5,3,4,54.417,1,7,132.569,0,2549,5,2,12,12,4,3,9,99.24,0,0, ,0,3472,8,3,3,3,3,1,2,8.757,1,2,8.757,0,6122,9,3,5,5,2,4,1,21.217,2,1,21.217,0,6941,7,3,4,4,3,2,2,14.25,2,2,14.25,0,6345,69,32,36,3.444,30.808,16,2.778,33.272
75863363,9,1304,1,51,4,6, ,11,3,12,11,68,2,2,2,2,1,2,1,25.149,1,1,38.513,0,29918,1,1,2,2,1,2,1,13.544,0,0, ,0,16649,3,1,2,2,2,2,1,5.971,2,1,5.971,0,13268,6,2,2,2,2,0,0, ,0,0, ,0,29253,5,2,2,2,2,0,0, ,0,0, ,0,8840,4,2,2,2,2,0,0, ,0,0, ,0,8441,8,3,6,6,5,4,2,12.216,3,2,12.216,0,8908,9,3,9,9,5,9,1,5.672,7,1,11.672,0,6156,7,3,8,8,3,6,3,12.96,4,4,14.272,0,3035,35,23,25,1,12.585,17,1,16.529
48648482,6,1173,1,38,3,5,4,10,4, , ,35,9,3,2,2,2,1,1,24.364,0,1, ,0,18467,8,3,2,2,1,2,1,18.309,1,2,59.729,0,22428,7,3,2,2,2,1,2,19.593,1,2,19.593,0,10758,3,1,4,4,2,2,3,11.787,1,3,11.787,0,7521,2,2,5,5,3,3,2,9.104,3,2,9.104,0,1446,1,1,3,3,2,0,0, ,0,0, ,1,5578,6,2,8,8,4,4,2,5.849,1,2,5.849,0,11631,5,2,6,6,4,1,2,15.858,1,2,15.858,0,2375,4,2,4,4,2,4,1,33.149,4,1,33.149,0,2168,36,22,18,1.556,17.252,12,1.667,22.153
83731523,3,981,2,43,4,6, ,12,7,11,12,41,3,1,1,1,1,0,0, ,0,0, ,0,33188,2,2,1,1,1,0,0, ,0,0, ,0,16627,1,1,1,1,1,0,0, ,0,0, ,0,4484,5,2,4,4,3,0,0, ,0,0, ,0,4696,6,2,4,4,2,0,0, ,0,0, ,0,3706,4,2,3,3,3,1,3,17.843,0,0, ,0,5173,7,3,6,6,4,5,2,17.147,2,2,17.147,0,8812,8,3,4,4,3,2,2,12.471,0,0, ,0,2381,9,3,6,6,4,3,4,12.488,1,4,12.488,0,16224,30,22,11,1.222,14.987,3,.667,14.818
58613521,6,593,2,45,4,3,7,11,5,5,11,49,7,3,1,1,1,0,0, ,0,0, ,0,8332,8,3,2,2,2,0,0, ,0,0, ,0,2775,9,3,2,2,2,2,1,34.184,0,1, ,0,8008,4,2,4,4,4,2,2,10.332,0,0, ,0,11565,5,2,4,4,3,0,0, ,0,0, ,0,2213,6,2,2,2,1,2,1,27.189,1,2,29.557,0,3575,1,1,1,1,1,1,1,3.709,0,0, ,0,15945,2,2,2,2,1,1,2,36.085,1,2,36.085,1,2591,3,1,3,3,2,1,3,26.108,1,3,26.108,0,1913,21,17,9,1.111,22.935,3,.889,30.583
33169488,2,653,1,36,2,3,12,8,3,10,8,74,1,1,4,4,3,1,4,70.492,1,1,4.046,2,8002,2,2,4,4,3,1,4,70.492,1,4,70.492,2,8002,3,1,6,6,2,5,2,12.108,4,3,34.89,0,2613,6,2,8,8,2,4,1,88.382,2,1,88.382,0,5590,4,2,5,5,3,3,3,36.396,0,0, ,0,4288,5,2,11,11,5,4,7,31.801,1,8,49.798,0,3890,8,3,2,2,2,1,1,16.716,0,0, ,0,5695,7,3,1,1,1,0,0, ,0,0, ,2,53312,9,3,3,1,1,1,1,67.048,0,1, ,2,6551,39,20,20,2.222,40.874,9,2,49.522
43018341,4,1178,2,50,1,2,5,13,5,13,13,25,6,2,5,5,5,3,2,15.613,0,0, ,0,6817,4,2,5,5,3,1,3,15.231,0,0, ,0,2799,5,2,6,6,2,0,0, ,0,0, ,0,2623,9,3,6,6,4,3,4,10.131,1,4,29.693,0,4205,7,3,8,8,3,6,2,7.307,4,2,7.307,1,3186,8,3,8,8,4,7,1,5.034,5,2,62.564,1,14524,3,1,3,3,2,0,0, ,0,0, ,0,17333,1,1,1,1,1,0,0, ,0,0, ,0,1783,2,2,3,3,1,1,3,14.571,1,3,14.571,0,9280,45,25,21,1.667,11.315,11,1.222,28.534
15385771,5,546,2,52,4,5,7,12,4,14,13,51,1,1,5,5,4,2,2,14.45,2,2,28.705,0,10245,2,2,5,5,4,2,2,14.45,1,2,28.938,0,10245,3,1,5,5,3,3,3,25.286,1,4,33.794,0,8473,5,2,10,10,4,1,10,77.987,0,0, ,0,4977,4,2,7,7,2,5,1,12.129,2,2,18.578,0,11363,6,2,10,10,4,9,1,4.455,5,4,21.667,0,16369,9,3,5,2,2,2,1,8.008,1,1, ,0,10359,8,3,1,1,1,1,1,7.955,0,0, ,0,4372,7,3,1,1,1,0,0, ,0,0, ,0,2913,44,23,25,2.333,22.372,12,1.667,26.336
67075502,2,1373,1,35,2,2,14,14,9,14,14,40,1,1,3,3,2,3,1,4.912,0,0, ,0,1579,3,1,3,3,2,2,2,12.73,2,2,12.73,0,5060,2,2,3,3,2,3,1,4.912,2,1,4.912,0,1579,6,2,9,9,6,6,3,8.752,2,6,15.845,0,5784,5,2,6,6,4,1,5,29.872,0,0, ,0,2865,4,2,9,9,4,4,3,17.094,3,3,17.094,0,2814,7,3,4,4,2,2,1,10.98,1,2,17.093,0,24597,9,3,5,5,2,4,1,23.247,3,1,51.205,0,24173,8,3,4,4,3,1,3,50.411,1,3,50.411,0,5582,45,27,23,2.111,19.75,14,2,24.184
77492315,4,1277,2,56,3,6,13, ,14,14,12,57,3,1,5,5,3,3,1,12.751,2,2,18.2,0,13871,2,2,3,3,2,1,3,26.05,1,3,26.05,0,7475,1,1,3,3,2,2,2,18.826,0,0, ,0,3134,9,3,5,5,3,4,1,16.162,2,1,16.162,0,3161,8,3,7,7,4,4,4,14.236,3,5,17.784,0,1871,7,3,3,3,3,2,1,5.27,2,1,5.27,0,5717,6,2,3,3,3,3,1,9.175,1,1,9.175,0,12243,5,2,4,4,2,0,0, ,0,0, ,0,3494,4,2,2,2,1,2,1,13.302,1,2,26.666,0,3702,35,23,21,1.556,14.472,12,1.667,17.044
59379959,6,6,1,24,2,2,9,12,7,8,9,57,5,2,13,13,5,3,7,73.095,1,10,146.445,0,12575,4,2,11,11,7,7,3,29.246,5,4,63.731,0,4034,6,2,9,9,4,8,1,16.069,5,2,20.957,0,6525,8,3,2,2,2,0,0, ,0,0, ,0,5030,7,3,2,2,2,1,2,17.167,0,0, ,0,3757,9,3,2,0,0,0,0, ,0,0, ,0,16579,2,2,12,12,3,6,4,19.76,2,4,56.542,1,22942,1,1,9,9,4,8,2,15.15,5,3,34.438,0,5416,3,1,12,12,3,9,4,23.438,5,5,37.493,0,9328,70,30,42,2.875,27.704,23,3.5,59.934
47140181,7,1665,2,25,3,3,13,8,14,12,12,74,2,2,15,14,6,11,2,9.31,6,2,9.31,0,16830,1,1,15,15,5,13,1,6.341,5,10,74.599,0,2841,3,1,16,16,3,13,3,15.613,8,4,21.521,0,2008,5,2,7,7,2,7,1,2.393,4,4,20.009,0,3445,4,2,27,27,7,22,2,4.797,11,3,10.348,0,3852,6,2,20,20,4,14,1,4.082,10,1,4.082,0,2208,8,3,4,4,3,4,1,13.296,3,2,29.199,0,29732,7,3,3,3,3,1,2,23.008,1,2,23.008,0,7159,9,3,5,5,3,5,1,24.173,4,1,24.173,0,6768,111,36,90,1.556,11.446,52,3.222,24.028
43056996,8,1353,2,58,4,5, ,12,8,12,4,48,9,3,5,5,2,5,1,106.806,5,1,106.806,0,3775,8,3,5,5,2,2,4,31.321,2,4,31.321,0,11967,7,3,12,12,5,11,1,16.193,8,2,17.679,0,36763,3,1,4,4,2,2,3,13.49,1,3,13.49,0,29164,2,2,4,4,3,1,4,50.142,1,4,50.142,0,13876,1,1,2,2,2,1,2,31.818,1,2,31.818,0,8152,6,2,4,4,4,3,2,16.639,1,2,16.639,0,23697,5,2,5,5,4,1,5,49.5,0,0, ,0,2975,4,2,4,4,3,0,0, ,0,0, ,0,7346,45,27,26,2.444,39.489,19,2,38.271
80901119,6,1172,2,32,5,6,8,3, ,11, ,50,4,2,10,10,3,7,3,11.702,3,5,18.982,0,3671,5,2,9,9,3,1,8,12.666,0,0, ,0,1652,6,2,9,9,3,5,3,11.248,4,4,15.607,0,1975,7,3,3,3,3,0,0, ,0,0, ,0,12514,8,3,2,2,2,0,0, ,0,0, ,0,17753,9,3,3,3,2,1,3, ,1,3, ,0,67561,1,1,6,6,3,4,3,10.164,1,5,18.22,0,11356,2,2,9,9,2,7,2,2.625,2,2,4.378,0,1951,3,1,10,10,4,2,6,10.622,0,0, ,0,1642,61,25,27,3.111,9.838,11,2.111,14.297
64484517,7,589,2,55,2,5,2, ,2,14,13,50,9,3,3,3,2,1,1,11.946,0,1, ,0,7834,7,3,10,10,6,5,4,11.674,3,4,11.674,0,6933,8,3,3,3,3,1,2,6.366,1,2,6.366,0,2170,6,2,9,9,4,7,1,10.736,6,1,10.736,1,4591,4,2,6,6,2,3,1,3.788,1,5,21.211,0,1965,5,2,8,8,3,3,5,10.729,2,5,10.729,0,2753,3,1,5,5,2,4,1,29.502,3,2,38.318,0,2376,1,1,4,4,2,3,1,4.455,1,4,78.943,4,2024,2,2,5,5,3,3,1,11.661,1,1,208.149,1,1835,53,27,30,1.889,11.206,18,2.778,48.266
20533087,5,1394,2,50,4,3,12,12,12,12, ,39,1,1,5,5,3,4,2,26.703,2,3,19.522,0,3344,2,2,5,5,3,4,2,26.703,2,2,42.014,0,3344,3,1,4,4,3,3,1,26.741,1,1,26.741,0,2402,4,2,8,8,5,2,5,32.675,1,5,32.675,0,10385,6,2,6,6,4,4,2,25.642,1,4,38.865,0,4567,5,2,9,9,3,0,0, ,0,0, ,0,2660,9,3,5,5,3,3,2,3.775,0,2, ,0,4237,7,3,6,6,6,5,2,11.933,3,3,17.877,0,2247,8,3,5,5,3,4,1,30.996,3,1,30.996,0,2347,53,33,28,1.778,20.624,13,2.333,29.813
39203413,9,1194,2,33,1,6,14,10,8,8,13,41,2,2,9,9,3,8,1,5.717,3,1,10.861,0,14037,3,1,6,6,2,4,1,3.592,3,4,29.336,0,2582,1,1,5,5,4,3,1,4.567,3,1,4.567,0,1922,4,2,6,6,5,4,2,17.869,2,2,17.869,0,9672,6,2,8,8,5,4,3,11.446,1,8,51.078,0,5146,5,2,12,12,4,3,5,21.237,0,0, ,0,3467,9,3,7,7,2,6,2,67.561,4,2,67.561,0,22039,7,3,5,5,5,4,1,10.691,1,1,10.691,0,3607,8,3,2,2,1,2,1,12.89,1,1,12.89,0,5611,60,31,38,1.889,17.286,18,2.222,25.607
95390519,7,1013,2,54,4,6,14,8,13,8,7,63,7,3,6,6,3,5,1,4.781,3,1,4.781,0,2924,8,3,7,7,3,5,1,11.697,4,1,11.697,0,4334,9,3,6,6,4,6,1,10.388,2,1,34.077,0,12202,1,1,6,6,4,4,1,20.15,1,5,87.725,0,7875,2,2,9,9,5,5,2,8.051,1,2,65.965,0,3104,3,1,7,7,3,6,2,10.562,4,2,10.562,0,2195,4,2,5,5,3,5,1,5.544,3,2,21.694,0,4669,5,2,14,14,5,7,5,18.136,4,5,18.136,0,2078,6,2,11,11,4,8,1,9.472,7,1,9.472,0,2443,71,34,51,1.667,10.976,29,2.222,29.345
57529182,1,1100,2,51,5,6, ,13,6,12,10,64,3,1,5,5,3,2,3,18.6,1,3,18.6,1,10445,2,2,6,6,5,4,3,17.232,4,3,17.232,1,4115,1,1,7,7,3,6,1,5.283,3,4,20.208,3,2555,6,2,5,5,3,3,1,9.616,2,1,9.616,1,7003,4,2,5,5,4,2,2,11.432,1,2,11.432,3,2890,5,2,9,9,5,1,4,8.928,0,0, ,1,4010,8,3,6,6,3,4,1,14.891,2,4,34.278,0,2255,7,3,6,6,4,4,2,7.716,2,5,26.679,0,5918,9,3,7,7,5,7,1,29.874,5,1,29.874,0,3003,56,35,33,2,13.73,20,2.556,20.99
70580894,5,0,2,31,3,5,13,13,3,10,6,75,1,1,5,5,3,4,1,8.542,4,3,13.682,2,1872,2,2,5,5,3,4,1,8.542,2,1,22.386,0,1872,3,1,5,5,4,4,2,8.018,2,2,8.018,0,1394,4,2,3,3,2,2,1,4.264,0,0, ,1,2708,6,2,10,10,4,6,2,3.467,3,2,3.467,0,2638,5,2,8,8,3,3,3,5.122,1,8,27.024,1,2576,8,3,2,2,2,2,1,17.58,2,1,17.58,1,16413,9,3,3,3,2,2,2,27.96,2,2,27.96,0,2280,7,3,3,3,3,2,2,11.44,1,3,17.408,1,4048,46,25,31,1.667,10.529,17,2.444,17.191
13317608,8,2263,2,49,2,2,6,12,7,13,10,44,7,3,6,6,4,4,1,3.86,2,2,5.939,0,1942,9,3,4,4,3,3,1,54.675,2,1,54.675,0,9860,8,3,3,3,2,1,3,15.823,1,3,15.823,0,2672,1,1,4,4,2,4,1,3.125,0,0, ,0,7369,3,1,3,3,2,2,2,8.412,1,3,15.692,0,2005,2,2,3,3,2,2,1,5.492,1,1,17.092,0,2216,4,2,15,15,5,11,3,12.211,5,4,13.138,0,3187,6,2,10,10,3,4,6,12.63,2,7,15.382,0,2523,5,2,11,11,5,3,8,23.852,1,11,46.858,0,2581,59,28,34,2.889,15.564,15,3.556,23.075
24316171,9,853,1,25,3,5,10,14,9,6, ,60,2,2,4,4,2,1,3,34.219,0,3, ,0,1641,1,1,1,1,1,1,1,28.754,1,1,28.754,0,2461,3,1,2,2,2,1,2,16.218,0,0, ,0,2630,4,2,6,6,3,1,6,64.998,0,0, ,0,2257,5,2,6,6,4,0,0, ,0,0, ,0,8999,6,2,5,5,3,3,3,19.4,0,0, ,0,1781,8,3,3,3,2,2,1,4.077,0,0, ,0,14749,7,3,4,4,3,3,2,11.507,2,2,11.507,0,24438,9,3,4,4,2,3,2,25.427,1,2,35.747,0,19016,35,22,15,2.222,25.575,4,.889,25.336
22255793,8,795,1,44,2,6, ,8,2, ,6,32,4,2,0,1,1,0,0, ,0,0, ,0,3222,5,2,0,1,1,0,0, ,0,0, ,0,3025,6,2,0,1,1,1,1, ,1,1, ,0,2353,7,3,3,3,2,2,1,5.374,0,0, ,0,1767,8,3,3,3,2,2,1,3.062,1,1,3.062,0,17102,9,3,2,2,2,1,2,3.003,0,2, ,0,2515,1,1,0,1,1,0,0, ,0,0, ,0,9270,2,2,0,1,1,0,0, ,0,0, ,0,1761,3,1,0,1,1,0,0, ,0,0, ,0,2920,14,12,6,.556,3.813,2,.444,3.062
27041200,6,2631,1,35,3,5,8,13,13,14,14,55,1,1,8,8,3,6,2,3.95,0,0, ,0,7388,2,2,8,8,3,6,2,3.95,3,2,8.537,0,7388,3,1,14,14,5,8,5,15.971,4,6,21.36,0,4862,7,3,0,1,1,1,1, ,0,0, ,0,13086,8,3,0,1,1,0,0, ,0,0, ,0,3734,9,3,0,0,0,0,0, ,0,0, ,0, ,4,2,6,6,4,1,3,9.373,1,3,9.373,0,20254,5,2,8,8,5,1,8,58.679,1,8,58.679,0,3681,6,2,10,10,4,6,4,9.154,2,6,22.212,0,4307,56,26,27,3.125,19.871,11,3.125,24.032
78173104,8,1097,2,35,2,3,12,11,5,9, ,60,2,2,0,3,1,2,2, ,2,2, ,0,5066,3,1,0,3,1,0,0, ,0,0, ,0,3439,1,1,0,6,3,5,1, ,0,0, ,0,4035,5,2,0,7,3,0,0, ,0,0, ,0,4193,6,2,0,9,3,5,1, ,3,7, ,0,4540,4,2,0,6,4,2,5, ,0,0, ,0,5197,8,3,4,4,2,1,4,34.678,1,4,34.678,0,5922,9,3,6,6,2,4,2,32.767,3,2,32.767,0,13298,7,3,7,7,4,5,2,14.379,2,2,14.379,0,17541,51,23,24,1.889,27.275,11,1.889,27.275
72459142,7,1809,1,45,4,5,14,13,7,10,9,65,6,2,7,7,6,5,1,10.392,1,5,31.729,0,6452,4,2,9,9,4,3,2,5.57,1,8,85.236,0,2909,5,2,8,8,5,1,5,27.656,0,0, ,0,3947,9,3,0,4,4,4,1, ,3,1, ,0,6821,7,3,0,4,4,2,2, ,0,0, ,0,5899,8,3,0,7,4,5,2, ,1,7, ,0,17023,3,1,9,9,3,5,2,6.613,5,2,6.613,0,25996,1,1,5,5,3,3,1,11.563,1,4,41.419,0,3161,2,2,7,7,4,4,2,16.085,1,2,43.415,0,9685,60,37,32,2,12.98,13,3.222,41.682
37757151,4,1313,2,29,3,5,10,11,11,11,11,64,2,2,3,3,1,2,1,7.417,1,1,52.435,0,26953,3,1,4,4,2,2,3,33.252,2,3,33.252,0,6444,1,1,2,2,1,0,0, ,0,0, ,1,4792,5,2,14,14,5,2,13,149.767,2,13,149.767,0,4263,6,2,5,5,3,3,2,60.594,2,4,126.705,0,3240,4,2,4,4,2,2,3,194.588,0,0, ,0,2552,8,3,11,11,4,8,1,15.664,5,1,15.664,0,8440,9,3,6,6,4,4,3,9.86,3,3,9.86,0,18447,7,3,6,6,4,5,2,21.545,2,2,21.545,0,4145,55,26,28,3.111,61.586,17,3,58.461
18775629,8,2319,2,20,5,3,9,12,5,12,8,57,8,3,4,4,3,3,2,62.667,1,3,85.237,0,21536,9,3,6,6,2,5,1,2.515,5,1,2.515,0,5705,7,3,3,3,3,2,1,75.933,2,1,75.933,0,9492,5,2,6,6,3,1,6,28.276,0,0, ,0,10666,6,2,3,3,2,2,2,17.197,1,3,18.926,0,4800,4,2,6,6,3,3,1,1.14,1,3,4.966,0,2182,2,2,8,8,3,5,2,2.954,2,2,4.868,1,9542,3,1,7,7,3,3,4,16.838,2,4,16.838,0,2845,1,1,4,4,3,1,4,13.707,0,0, ,0,2776,47,25,25,2.556,24.581,14,1.889,29.898
