count,cumsum,mass,MAUI,pct_giving,TypeItem,sample_size
3,4905,252,0.7815208503679477,0.0033333333333333335,I3,900
2,5281,376,0.8328699918233852,0.0022222222222222222,I3,900
1,6115,834,0.931807031888798,0.0011111111111111111,I3,900
283,283,283,0.04021028701335607,0.31444444444444447,U1,900
177,460,177,0.10556976413753907,0.19666666666666666,U1,900
157,617,157,0.15302642796248933,0.17444444444444446,U1,900
138,755,138,0.19494174481386758,0.15333333333333332,U1,900
81,836,81,0.2260585393577721,0.09,U1,900
60,896,60,0.24609263995453254,0.06666666666666667,U1,900
59,955,59,0.263000852514919,0.06555555555555556,U1,900
56,1011,56,0.27934072179596475,0.06222222222222222,U1,900
55,1066,55,0.2951122477976698,0.06111111111111111,U1,900
49,1115,49,0.30988917306052854,0.05444444444444444,U1,900
47,1162,47,0.3235294117647059,0.052222222222222225,U1,900
46,1208,46,0.33674339300937767,0.051111111111111114,U1,900
43,1251,43,0.34938903097470875,0.04777777777777778,U1,900
42,1293,42,0.3614663256606991,0.04666666666666667,U1,900
40,1333,40,0.37311736288718383,0.044444444444444446,U1,900
39,1372,39,0.3843421426541631,0.043333333333333335,U1,900
38,1486,114,0.4060812730889457,0.042222222222222223,U1,900
37,1523,37,0.427536231884058,0.04111111111111111,U1,900
34,1557,34,0.43762432509235577,0.03777777777777778,U1,900
32,1589,32,0.4470019892014777,0.035555555555555556,U1,900
31,1620,31,0.45595339585109407,0.034444444444444444,U1,900
30,1650,30,0.46462063086104005,0.03333333333333333,U1,900
29,1708,58,0.477124183006536,0.03222222222222222,U1,900
28,1764,56,0.4933219664677465,0.03111111111111111,U1,900
27,1818,54,0.5089514066496164,0.03,U1,900
26,1844,26,0.5203182722364308,0.028888888888888888,U1,900
25,1894,50,0.5311167945439045,0.027777777777777776,U1,900
24,1918,24,0.5416311452117079,0.02666666666666667,U1,900
23,1941,23,0.5483091787439613,0.025555555555555557,U1,900
21,2004,63,0.5605285592497868,0.023333333333333334,U1,900
20,2044,40,0.5751633986928104,0.022222222222222223,U1,900
19,2063,19,0.5835464620630861,0.021111111111111112,U1,900
18,2081,18,0.5888036373969878,0.02,U1,900
17,2132,51,0.5986075589656152,0.01888888888888889,U1,900
16,2180,48,0.6126740551292981,0.017777777777777778,U1,900
15,2210,30,0.6237567490764422,0.016666666666666666,U1,900
14,2238,28,0.6319977266268826,0.015555555555555555,U1,900
13,2303,65,0.6452117078715545,0.014444444444444444,U1,900
12,2327,24,0.6578573458368855,0.013333333333333334,U1,900
11,2404,77,0.6722080136402387,0.012222222222222223,U1,900
10,2434,30,0.6874111963626031,0.011111111111111112,U1,900
9,2515,81,0.703182722364308,0.01,U1,900
8,2563,48,0.7215117931230464,0.008888888888888889,U1,900
7,2654,91,0.7412617220801364,0.0077777777777777776,U1,900
6,2756,102,0.7686842853083262,0.006666666666666667,U1,900
5,2831,75,0.7938334754191532,0.005555555555555556,U1,900
4,2927,96,0.818130150610969,0.0044444444444444444,U1,900
3,3017,90,0.8445581131003126,0.0033333333333333335,U1,900
2,3153,136,0.8766695083830633,0.0022222222222222222,U1,900
1,3519,366,0.947996589940324,0.0011111111111111111,U1,900
232,232,232,0.024749306592703222,0.2577777777777778,U2,900
160,392,160,0.06656710049071901,0.17777777777777778,U2,900
84,476,84,0.09259654363132068,0.09333333333333334,U2,900
82,558,82,0.11030509921058246,0.09111111111111111,U2,900
81,639,81,0.12769362065286963,0.09,U2,900
73,712,73,0.14412203968423298,0.0811111111111111,U2,900
69,781,69,0.15927032216769788,0.07666666666666666,U2,900
68,849,68,0.17388521442287178,0.07555555555555556,U2,900
66,915,66,0.18818007254107105,0.07333333333333333,U2,900
65,980,65,0.2021548965222957,0.07222222222222222,U2,900
62,1042,62,0.21570300832088757,0.06888888888888889,U2,900
60,1102,60,0.22871772989118838,0.06666666666666667,U2,900
59,1161,59,0.24141241732451463,0.06555555555555556,U2,900
54,1215,54,0.25346703648389163,0.06,U2,900
53,1268,53,0.2648815873693194,0.058888888888888886,U2,900
52,1372,104,0.28163004053765733,0.057777777777777775,U2,900
48,1420,48,0.29784510347770426,0.05333333333333334,U2,900
43,1463,43,0.3075528056326008,0.04777777777777778,U2,900
41,1504,41,0.3165137614678899,0.04555555555555556,U2,900
40,1544,40,0.3251546831662044,0.044444444444444446,U2,900
39,1661,117,0.34190313633454233,0.043333333333333335,U2,900
32,1757,96,0.36462556005973973,0.035555555555555556,U2,900
31,1788,31,0.37817367185833156,0.034444444444444444,U2,900
30,1848,60,0.3878813740132281,0.03333333333333333,U2,900
28,1932,84,0.4032430125880094,0.03111111111111111,U2,900
27,2013,81,0.42084489012161297,0.03,U2,900
25,2038,25,0.43215276296138255,0.027777777777777776,U2,900
24,2110,72,0.44250053339022827,0.02666666666666667,U2,900
23,2202,92,0.4599957328781737,0.025555555555555557,U2,900
22,2224,22,0.47215703008320886,0.024444444444444446,U2,900
20,2264,40,0.4787710689140175,0.022222222222222223,U2,900
19,2302,38,0.48709195647535736,0.021111111111111112,U2,900
18,2356,54,0.4969063366759121,0.02,U2,900
17,2424,68,0.5099210582462129,0.01888888888888889,U2,900
16,2472,48,0.5222957115425645,0.017777777777777778,U2,900
15,2517,45,0.5322167697887775,0.016666666666666666,U2,900
14,2629,112,0.5489652229571155,0.015555555555555555,U2,900
13,2707,78,0.5692340516321741,0.014444444444444444,U2,900
12,2743,36,0.5813953488372093,0.013333333333333334,U2,900
11,2831,88,0.5946234264988265,0.012222222222222223,U2,900
10,2891,60,0.6104117772562406,0.011111111111111112,U2,900
9,2954,63,0.6235331768721997,0.01,U2,900
8,3074,120,0.6430552592276509,0.008888888888888889,U2,900
7,3186,112,0.6678045658203542,0.0077777777777777776,U2,900
6,3300,114,0.6919138041391082,0.006666666666666667,U2,900
5,3405,105,0.7152762961382547,0.005555555555555556,U2,900
4,3561,156,0.7431192660550459,0.0044444444444444444,U2,900
3,3753,192,0.7802432259441007,0.0033333333333333335,U2,900
2,4023,270,0.8295284830381907,0.0022222222222222222,U2,900
1,4687,664,0.9291657776829528,0.0011111111111111111,U2,900
273,273,273,0.034830313855575404,0.30333333333333334,U3,900
248,521,248,0.10130135238581271,0.27555555555555555,U3,900
193,714,193,0.15756570553712682,0.21444444444444444,U3,900
167,881,167,0.2034957897422812,0.18555555555555556,U3,900
87,968,87,0.23590201582036233,0.09666666666666666,U3,900
84,1052,84,0.25771880581781065,0.09333333333333334,U3,900
75,1127,75,0.2780045930084205,0.08333333333333333,U3,900
70,1197,70,0.2965042102577188,0.07777777777777778,U3,900
63,1260,63,0.3134728247001786,0.07,U3,900
53,1313,53,0.32827251849961725,0.058888888888888886,U3,900
51,1364,51,0.3415412094922174,0.056666666666666664,U3,900
48,1412,48,0.35417198264863486,0.05333333333333334,U3,900
45,1457,45,0.3660372544016331,0.05,U3,900
39,1496,39,0.3767542740495024,0.043333333333333335,U3,900
38,1534,38,0.386578208726716,0.042222222222222223,U3,900
36,1570,36,0.39601939270222,0.04,U3,900
35,1710,140,0.418474100535851,0.03888888888888889,U3,900
34,1744,34,0.4406736412350089,0.03777777777777778,U3,900
32,1776,32,0.4490941566726206,0.035555555555555556,U3,900
30,1836,60,0.46083184485838224,0.03333333333333333,U3,900
29,1865,29,0.4721867823424343,0.03222222222222222,U3,900
28,1893,28,0.4794590456749171,0.03111111111111111,U3,900
27,1920,27,0.48647614187292676,0.03,U3,900
24,1968,48,0.49604490941566726,0.02666666666666667,U3,900
23,2083,115,0.5168410308752233,0.025555555555555557,U3,900
22,2171,88,0.5427404950242409,0.024444444444444446,U3,900
19,2190,19,0.5563919367185507,0.021111111111111112,U3,900
18,2226,36,0.5634090329165603,0.02,U3,900
17,2260,34,0.5723398826231182,0.01888888888888889,U3,900
16,2308,48,0.5828017351365145,0.017777777777777778,U3,900
15,2338,30,0.5927532533809645,0.016666666666666666,U3,900
14,2394,56,0.603725440163307,0.015555555555555555,U3,900
13,2446,52,0.6175044654248533,0.014444444444444444,U3,900
12,2482,36,0.6287318193416688,0.013333333333333334,U3,900
11,2537,55,0.640341923960194,0.012222222222222223,U3,900
10,2587,50,0.6537381985200306,0.011111111111111112,U3,900
9,2659,72,0.6693033937228885,0.01,U3,900
8,2715,56,0.6856340903291656,0.008888888888888889,U3,900
7,2799,84,0.7034957897422812,0.0077777777777777776,U3,900
6,2859,60,0.721867823424343,0.006666666666666667,U3,900
5,2969,110,0.7435570298545547,0.005555555555555556,U3,900
4,3053,84,0.7683082418984435,0.0044444444444444444,U3,900
3,3194,141,0.797014544526665,0.0033333333333333335,U3,900
2,3396,202,0.8407757080887982,0.0022222222222222222,U3,900
1,3919,523,0.9332737943352896,0.0011111111111111111,U3,900
383,383,383,0.056076134699853585,0.383,F1,1000
232,615,232,0.14612005856515373,0.232,F1,1000
93,708,93,0.1937042459736457,0.093,F1,1000
82,790,82,0.21932650073206442,0.082,F1,1000
81,871,81,0.2431918008784773,0.081,F1,1000
78,949,78,0.2664714494875549,0.078,F1,1000
71,1020,71,0.2882869692532943,0.071,F1,1000
68,1088,68,0.30863836017569546,0.068,F1,1000
59,1147,59,0.32723279648609077,0.059,F1,1000
48,1195,48,0.34289897510980966,0.048,F1,1000
42,1279,84,0.3622254758418741,0.042,F1,1000
40,1319,40,0.38038067349926796,0.04,F1,1000
37,1356,37,0.3916544655929722,0.037,F1,1000
34,1390,34,0.4020497803806735,0.034,F1,1000
30,1420,30,0.41142020497803805,0.03,F1,1000
27,1501,81,0.42767203513909224,0.027,F1,1000
26,1605,104,0.4547584187408492,0.026,F1,1000
23,1628,23,0.4733528550512445,0.023,F1,1000
21,1649,21,0.47979502196193263,0.021,F1,1000
19,1725,76,0.49399707174231333,0.019,F1,1000
18,1761,36,0.5103953147877013,0.018,F1,1000
17,1880,119,0.5330893118594436,0.017,F1,1000
16,1912,32,0.5551976573938506,0.016,F1,1000
15,1957,45,0.5664714494875549,0.015,F1,1000
13,2009,52,0.5806734992679355,0.013,F1,1000
11,2031,22,0.5915080527086384,0.011,F1,1000
10,2061,30,0.5991215226939971,0.01,F1,1000
9,2088,27,0.6074670571010249,0.009,F1,1000
8,2192,104,0.6266471449487555,0.008,F1,1000
7,2290,98,0.6562225475841874,0.007,F1,1000
6,2392,102,0.6855051244509517,0.006,F1,1000
5,2482,90,0.7136163982430453,0.005,F1,1000
4,2574,92,0.7402635431918009,0.004,F1,1000
3,2715,141,0.7743777452415812,0.003,F1,1000
2,2911,196,0.8237188872620791,0.002,F1,1000
1,3415,504,0.926207906295754,0.001,F1,1000
139,139,139,0.0201858844031368,0.139,F2,1000
125,264,125,0.05852454255010166,0.125,F2,1000
118,382,118,0.0938135347081034,0.118,F2,1000
99,481,99,0.1253267499273889,0.099,F2,1000
94,575,94,0.15335463258785942,0.094,F2,1000
78,653,78,0.17833284925936682,0.078,F2,1000
73,799,146,0.2108626198083067,0.073,F2,1000
67,866,67,0.24179494626778972,0.067,F2,1000
66,998,132,0.270694162067964,0.066,F2,1000
61,1120,122,0.3075805983154226,0.061,F2,1000
58,1178,58,0.333720592506535,0.058,F2,1000
56,1234,56,0.3502759221609062,0.056,F2,1000
41,1275,41,0.36436247458611676,0.041,F2,1000
34,1309,34,0.3752541388324136,0.034,F2,1000
33,1342,33,0.38498402555910544,0.033,F2,1000
32,1374,32,0.394423467905896,0.032,F2,1000
31,1405,31,0.40357246587278534,0.031,F2,1000
28,1433,28,0.41214057507987223,0.028,F2,1000
27,1487,54,0.4240487946558234,0.027,F2,1000
25,1562,75,0.44278245715945397,0.025,F2,1000
24,1586,24,0.4571594539645658,0.024,F2,1000
21,1607,21,0.46369445251234387,0.021,F2,1000
20,1687,80,0.47836189369735693,0.02,F2,1000
19,1706,19,0.4927388905024688,0.019,F2,1000
18,1724,18,0.4981121115306419,0.018,F2,1000
17,1775,51,0.508132442637235,0.017,F2,1000
16,1807,32,0.5201858844031368,0.016,F2,1000
15,1837,30,0.5291896601800755,0.015,F2,1000
14,1879,42,0.5396456578565205,0.014,F2,1000
13,1918,39,0.551408655242521,0.013,F2,1000
12,1930,12,0.5588149869300029,0.012,F2,1000
11,1985,55,0.5685448736566947,0.011,F2,1000
10,2015,30,0.5808887598024978,0.01,F2,1000
9,2051,36,0.590473424339239,0.009,F2,1000
8,2075,24,0.5991867557362766,0.008,F2,1000
7,2103,28,0.606738309613709,0.007,F2,1000
6,2157,54,0.6186465291896602,0.006,F2,1000
5,2282,125,0.644641301190822,0.005,F2,1000
4,2402,120,0.6802207377287249,0.004,F2,1000
3,2567,165,0.7216090618646529,0.003,F2,1000
2,2783,216,0.7769387162358409,0.002,F2,1000
1,3443,660,0.9041533546325878,0.001,F2,1000
205,205,205,0.02851182197496523,0.205,F3,1000
117,322,117,0.07329624478442281,0.117,F3,1000
110,432,110,0.10486787204450626,0.11,F3,1000
94,526,94,0.13324061196105702,0.094,F3,1000
89,615,89,0.15869262865090403,0.089,F3,1000
86,701,86,0.18303198887343533,0.086,F3,1000
76,777,76,0.20556328233657858,0.076,F3,1000
74,851,74,0.22642559109874827,0.074,F3,1000
72,923,72,0.2467315716272601,0.072,F3,1000
63,986,63,0.2655076495132128,0.063,F3,1000
58,1044,58,0.282336578581363,0.058,F3,1000
53,1097,53,0.2977746870653686,0.053,F3,1000
51,1148,51,0.31223922114047287,0.051,F3,1000
36,1184,36,0.3243393602225313,0.036,F3,1000
34,1218,34,0.3340751043115438,0.034,F3,1000
32,1250,32,0.34325452016689845,0.032,F3,1000
28,1278,28,0.3515994436717663,0.028,F3,1000
26,1330,52,0.3627260083449235,0.026,F3,1000
24,1378,48,0.37663421418636994,0.024,F3,1000
23,1401,23,0.38650904033379696,0.023,F3,1000
21,1443,42,0.39554937413073715,0.021,F3,1000
20,1463,20,0.40417246175243393,0.02,F3,1000
19,1501,38,0.4122392211404729,0.019,F3,1000
17,1535,34,0.4222531293463143,0.017,F3,1000
16,1567,32,0.43143254520166896,0.016,F3,1000
15,1612,45,0.44214186369958275,0.015,F3,1000
14,1696,84,0.4600834492350487,0.014,F3,1000
13,1761,65,0.4808066759388039,0.013,F3,1000
12,1857,96,0.5031988873435327,0.012,F3,1000
11,1890,33,0.5211404728789986,0.011,F3,1000
10,1980,90,0.5382475660639777,0.01,F3,1000
9,2097,117,0.5670375521557719,0.009,F3,1000
8,2145,48,0.5899860917941585,0.008,F3,1000
7,2264,119,0.6132127955493741,0.007,F3,1000
6,2330,66,0.63894297635605,0.006,F3,1000
5,2440,110,0.6634214186369958,0.005,F3,1000
4,2600,160,0.7009735744089013,0.004,F3,1000
3,2723,123,0.7403337969401947,0.003,F3,1000
2,2949,226,0.7888734353268428,0.002,F3,1000
1,3595,646,0.9101529902642559,0.001,F3,1000
557,557,557,0.046116906772644475,0.557,I1,1000
252,809,252,0.11309819506540818,0.252,I1,1000
244,1297,488,0.17436661698956782,0.244,I1,1000
189,1486,189,0.23041894353369763,0.189,I1,1000
134,1620,134,0.2571617817519457,0.134,I1,1000
103,1723,103,0.2767842358006292,0.103,I1,1000
101,1824,101,0.2936744494121543,0.101,I1,1000
100,1924,100,0.3103162775293923,0.1,I1,1000
97,2021,97,0.3266269249875807,0.097,I1,1000
93,2114,93,0.3423580062924325,0.093,I1,1000
91,2205,91,0.35759231660871005,0.091,I1,1000
86,2291,86,0.37224706077165093,0.086,I1,1000
76,2367,76,0.38565987746315616,0.076,I1,1000
69,2436,69,0.39766517635370097,0.069,I1,1000
57,2493,57,0.40809736711376055,0.057,I1,1000
56,2549,56,0.41745322073190927,0.056,I1,1000
49,2647,98,0.43020367610531546,0.049,I1,1000
47,2694,47,0.44220897499586026,0.047,I1,1000
46,2832,138,0.45752608047690013,0.046,I1,1000
44,2876,44,0.47259480046365293,0.044,I1,1000
39,2915,39,0.4794667991389303,0.039,I1,1000
38,2991,76,0.48898824308660377,0.038,I1,1000
35,3026,35,0.4981785063752277,0.035,I1,1000
34,3060,34,0.5038913727438318,0.034,I1,1000
32,3092,32,0.5093558536181487,0.032,I1,1000
30,3182,90,0.5194568637191588,0.03,I1,1000
29,3269,87,0.5341116078820997,0.029,I1,1000
27,3323,54,0.545785726113595,0.027,I1,1000
26,3375,52,0.5545620135784071,0.026,I1,1000
24,3447,72,0.5648286140089419,0.024,I1,1000
23,3493,46,0.5745984434509025,0.023,I1,1000
22,3515,22,0.5802285146547441,0.022,I1,1000
21,3557,42,0.5855274051995364,0.021,I1,1000
20,3637,80,0.5956284153005464,0.02,I1,1000
19,3675,38,0.605398244742507,0.019,I1,1000
18,3765,90,0.6159960258320915,0.018,I1,1000
16,3781,16,0.6247723132969034,0.016,I1,1000
15,3841,60,0.6310647458188442,0.015,I1,1000
14,3925,84,0.6429872495446266,0.014,I1,1000
13,3990,65,0.6553237290942209,0.013,I1,1000
12,4098,108,0.6696472925981123,0.012,I1,1000
11,4219,121,0.6886073853286968,0.011,I1,1000
10,4289,70,0.704421261798311,0.01,I1,1000
9,4406,117,0.7199039576088756,0.009,I1,1000
8,4486,80,0.736214605067064,0.008,I1,1000
7,4556,70,0.7486338797814208,0.007,I1,1000
6,4664,108,0.763371419109124,0.006,I1,1000
5,4819,155,0.7851465474416294,0.005,I1,1000
4,4915,96,0.8059281337969862,0.004,I1,1000
3,5170,255,0.8349892366285809,0.003,I1,1000
2,5484,314,0.8820996853783739,0.002,I1,1000
1,6039,555,0.9540486835568803,0.001,I1,1000
916,916,916,0.055461370791959314,0.916,I2,1000
534,1450,534,0.14325502542988616,0.534,I2,1000
451,1901,451,0.20289416323565027,0.451,I2,1000
416,2317,416,0.25538871397432794,0.416,I2,1000
306,2929,612,0.31763138774521676,0.306,I2,1000
303,3232,303,0.3730322111891499,0.303,I2,1000
284,3516,284,0.4085735044805038,0.284,I2,1000
258,3774,258,0.4413901671106806,0.258,I2,1000
232,4006,232,0.47105836764349723,0.232,I2,1000
231,4237,231,0.49909178977960766,0.231,I2,1000
228,4465,228,0.5268830225236135,0.228,I2,1000
213,4678,213,0.5535844030031485,0.213,I2,1000
173,5024,346,0.5874303705497699,0.173,I2,1000
156,5180,156,0.6178251392589005,0.156,I2,1000
132,5312,132,0.6352627754904335,0.132,I2,1000
130,5442,130,0.6511261806732865,0.13,I2,1000
115,5557,115,0.6659602809396948,0.115,I2,1000
112,5669,112,0.6797045289416324,0.112,I2,1000
107,5776,107,0.6929643981593606,0.107,I2,1000
104,5880,104,0.7057398885928796,0.104,I2,1000
95,5975,95,0.7177888108500847,0.095,I2,1000
93,6068,93,0.7291717122790021,0.093,I2,1000
92,6160,92,0.7403729716638411,0.092,I2,1000
83,6243,83,0.7509687575684185,0.083,I2,1000
74,6317,74,0.7604746912085251,0.074,I2,1000
59,6376,59,0.7685274884960038,0.059,I2,1000
45,6421,45,0.7748244126907241,0.045,I2,1000
44,6509,88,0.782877209978203,0.044,I2,1000
43,6552,43,0.7908089125696295,0.043,I2,1000
41,6593,41,0.7958948898038266,0.041,I2,1000
37,6630,37,0.8006175829498668,0.037,I2,1000
36,6702,72,0.8072172438847178,0.036,I2,1000
35,6737,35,0.8136958101235165,0.035,I2,1000
33,6803,66,0.8198110922741584,0.033,I2,1000
32,6867,64,0.8276822475175587,0.032,I2,1000
31,6898,31,0.8334342455800436,0.031,I2,1000
30,6928,30,0.8371276338096392,0.03,I2,1000
28,6984,56,0.8423347057398886,0.028,I2,1000
27,7011,27,0.8473601356260596,0.027,I2,1000
26,7037,26,0.8505691450714459,0.026,I2,1000
25,7062,25,0.8536570598207799,0.025,I2,1000
23,7085,23,0.8565633325260353,0.023,I2,1000
21,7127,42,0.8604989101477355,0.021,I2,1000
20,7147,20,0.8642528457253572,0.02,I2,1000
19,7166,19,0.8666141922983773,0.019,I2,1000
18,7184,18,0.8688544441753451,0.018,I2,1000
17,7218,34,0.8720029062727053,0.017,I2,1000
16,7266,48,0.8769677888108501,0.016,I2,1000
15,7296,30,0.8816904819568903,0.015,I2,1000
14,7310,14,0.8843545652700412,0.014,I2,1000
13,7336,26,0.8867764591910874,0.013,I2,1000
12,7348,12,0.8890772584160814,0.012,I2,1000
11,7359,11,0.890469847420683,0.011,I2,1000
10,7369,10,0.8917413417292323,0.01,I2,1000
9,7396,27,0.8939815936062,0.009,I2,1000
8,7436,40,0.8980382659239525,0.008,I2,1000
7,7492,56,0.9038508113344635,0.007,I2,1000
6,7576,84,0.9123274400581255,0.006,I2,1000
5,7646,70,0.9216517316541536,0.005,I2,1000
4,7710,64,0.9297650762896585,0.004,I2,1000
3,7818,108,0.9401792201501574,0.003,I2,1000
2,7980,162,0.9565270041172197,0.002,I2,1000
1,8258,278,0.9831678372487285,0.001,I2,1000
318,318,318,0.024423963133640553,0.318,I3,1000
177,495,177,0.062442396313364054,0.177,I3,1000
148,643,148,0.08740399385560677,0.148,I3,1000
137,780,137,0.10929339477726574,0.137,I3,1000
133,913,133,0.13003072196620583,0.133,I3,1000
126,1039,126,0.1499231950844854,0.126,I3,1000
118,1157,118,0.16866359447004609,0.118,I3,1000
116,1273,116,0.18663594470046083,0.116,I3,1000
105,1378,105,0.20360983102918587,0.105,I3,1000
83,1461,83,0.21804915514592935,0.083,I3,1000
77,1615,154,0.23625192012288787,0.077,I3,1000
76,1767,152,0.25975422427035333,0.076,I3,1000
75,1917,150,0.28294930875576035,0.075,I3,1000
74,1991,74,0.3001536098310292,0.074,I3,1000
69,2060,69,0.31113671274961596,0.069,I3,1000
68,2128,68,0.3216589861751152,0.068,I3,1000
63,2191,63,0.3317204301075269,0.063,I3,1000
62,2253,62,0.34132104454685097,0.062,I3,1000
58,2311,58,0.35053763440860214,0.058,I3,1000
57,2425,114,0.36374807987711216,0.057,I3,1000
56,2481,56,0.37680491551459294,0.056,I3,1000
54,2535,54,0.38525345622119817,0.054,I3,1000
53,2588,53,0.3934715821812596,0.053,I3,1000
52,2640,52,0.40153609831029186,0.052,I3,1000
47,2687,47,0.40913978494623654,0.047,I3,1000
46,2733,46,0.4162826420890937,0.046,I3,1000
45,2778,45,0.42327188940092164,0.045,I3,1000
44,2822,44,0.43010752688172044,0.044,I3,1000
42,2864,42,0.43671274961597545,0.042,I3,1000
39,2903,39,0.44293394777265743,0.039,I3,1000
36,2975,72,0.45145929339477725,0.036,I3,1000
34,3077,102,0.46482334869431646,0.034,I3,1000
33,3110,33,0.4751920122887865,0.033,I3,1000
31,3141,31,0.4801075268817204,0.031,I3,1000
30,3261,120,0.49170506912442397,0.03,I3,1000
29,3348,87,0.5076036866359447,0.029,I3,1000
28,3376,28,0.5164362519201229,0.028,I3,1000
27,3430,54,0.5227342549923195,0.027,I3,1000
26,3508,78,0.5328725038402458,0.026,I3,1000
25,3533,25,0.5407834101382488,0.025,I3,1000
23,3579,46,0.546236559139785,0.023,I3,1000
22,3601,22,0.5514592933947773,0.022,I3,1000
21,3643,42,0.5563748079877112,0.021,I3,1000
20,3723,80,0.5657450076804915,0.02,I3,1000
19,3818,95,0.5791858678955453,0.019,I3,1000
18,3872,54,0.5906298003072197,0.018,I3,1000
17,3923,51,0.5986943164362519,0.017,I3,1000
16,3955,32,0.6050691244239631,0.016,I3,1000
15,3970,15,0.608678955453149,0.015,I3,1000
14,4054,84,0.6162826420890937,0.014,I3,1000
13,4132,78,0.6287250384024577,0.013,I3,1000
12,4228,96,0.642089093701997,0.012,I3,1000
11,4305,77,0.6553763440860215,0.011,I3,1000
10,4365,60,0.6658986175115207,0.01,I3,1000
9,4446,81,0.6767281105990783,0.009,I3,1000
8,4558,112,0.6915514592933948,0.008,I3,1000
7,4600,42,0.7033794162826421,0.007,I3,1000
6,4708,108,0.7149001536098311,0.006,I3,1000
5,4818,110,0.7316436251920123,0.005,I3,1000
4,4990,172,0.7533026113671275,0.004,I3,1000
3,5260,270,0.7872503840245776,0.003,I3,1000
2,5650,390,0.8379416282642089,0.002,I3,1000
1,6510,860,0.9339477726574501,0.001,I3,1000
294,294,294,0.03938906752411576,0.294,U1,1000
186,480,186,0.10369774919614148,0.186,U1,1000
173,653,173,0.15179528403001072,0.173,U1,1000
145,798,145,0.19439978563772775,0.145,U1,1000
89,887,89,0.2257502679528403,0.089,U1,1000
62,1011,124,0.2542872454448017,0.062,U1,1000
58,1069,58,0.27867095391211144,0.058,U1,1000
57,1126,57,0.2940782422293676,0.057,U1,1000
54,1180,54,0.30894962486602356,0.054,U1,1000
51,1231,51,0.3230171489817792,0.051,U1,1000
49,1280,49,0.33641479099678456,0.049,U1,1000
46,1326,46,0.3491425509110397,0.046,U1,1000
43,1369,43,0.36106645230439444,0.043,U1,1000
42,1453,84,0.37808145766345125,0.042,U1,1000
41,1494,41,0.39482851018220794,0.041,U1,1000
39,1611,117,0.4159967845659164,0.039,U1,1000
37,1648,37,0.43662915326902463,0.037,U1,1000
33,1714,66,0.4504287245444802,0.033,U1,1000
32,1778,64,0.4678456591639871,0.032,U1,1000
31,1809,31,0.48057341907824225,0.031,U1,1000
30,1839,30,0.4887459807073955,0.03,U1,1000
29,1868,29,0.4966505894962487,0.029,U1,1000
28,1896,28,0.5042872454448017,0.028,U1,1000
27,1950,54,0.5152733118971061,0.027,U1,1000
26,2002,52,0.5294748124330118,0.026,U1,1000
25,2027,25,0.5397909967845659,0.025,U1,1000
24,2051,24,0.5463558413719185,0.024,U1,1000
23,2097,46,0.5557341907824223,0.023,U1,1000
22,2119,22,0.564844587352626,0.022,U1,1000
21,2182,63,0.5762325830653805,0.021,U1,1000
20,2202,20,0.587352625937835,0.02,U1,1000
18,2274,72,0.5996784565916399,0.018,U1,1000
17,2291,17,0.6116023579849946,0.017,U1,1000
16,2323,32,0.6181672025723473,0.016,U1,1000
15,2383,60,0.6304930332261522,0.015,U1,1000
14,2439,56,0.6460342979635584,0.014,U1,1000
13,2504,65,0.6622454448017149,0.013,U1,1000
12,2552,48,0.677384780278671,0.012,U1,1000
11,2585,33,0.6882368703108253,0.011,U1,1000
10,2625,40,0.6980171489817792,0.01,U1,1000
9,2697,72,0.7130225080385852,0.009,U1,1000
8,2769,72,0.7323151125401929,0.008,U1,1000
7,2860,91,0.7541532690246516,0.007,U1,1000
6,2950,90,0.7784030010718114,0.006,U1,1000
5,3020,70,0.7998392282958199,0.005,U1,1000
4,3112,92,0.8215434083601286,0.004,U1,1000
3,3205,93,0.8463290460878885,0.003,U1,1000
2,3357,152,0.8791532690246516,0.002,U1,1000
1,3732,375,0.9497588424437299,0.001,U1,1000
246,246,246,0.024511757672379435,0.246,U2,1000
171,417,171,0.06606217616580311,0.171,U2,1000
94,511,94,0.09246711837385413,0.094,U2,1000
86,597,86,0.11040255081705859,0.086,U2,1000
85,682,85,0.12744121163810282,0.085,U2,1000
80,762,80,0.14388202471104025,0.08,U2,1000
74,910,148,0.16660023913909924,0.074,U2,1000
70,980,70,0.18832204065364688,0.07,U2,1000
68,1048,68,0.20207253886010362,0.068,U2,1000
66,1114,66,0.21542447190115585,0.066,U2,1000
65,1179,65,0.22847748106815463,0.065,U2,1000
61,1240,61,0.24103228377839778,0.061,U2,1000
59,1299,59,0.2529892387405341,0.059,U2,1000
56,1355,56,0.26444798724591473,0.056,U2,1000
55,1465,110,0.28098844161020325,0.055,U2,1000
50,1515,50,0.296931048226385,0.05,U2,1000
48,1563,48,0.30669589477879633,0.048,U2,1000
43,1735,172,0.32861697887604624,0.043,U2,1000
42,1777,42,0.3499402152251893,0.042,U2,1000
34,1811,34,0.35751295336787564,0.034,U2,1000
33,1910,99,0.37076524511757675,0.033,U2,1000
31,2003,93,0.3898963730569948,0.031,U2,1000
30,2063,60,0.4051414906337186,0.03,U2,1000
29,2208,145,0.42556795536070147,0.029,U2,1000
27,2235,27,0.44270625747309683,0.027,U2,1000
25,2285,50,0.4503786369071343,0.025,U2,1000
24,2309,24,0.4577520924671184,0.024,U2,1000
