partID,sum_MAUI,avg_MAUI,sum_UI95,avg_UI95,TypeItem
56910558,1.375,0.4583333333333333,2,0.6666666666666666,F1
57529182,1.6262254901960784,0.5420751633986928,1,0.3333333333333333,F1
58246346,0.22549019607843138,0.22549019607843138,0,0,F1
59816210,0.7818627450980392,0.3909313725490196,1,0.5,F1
61721730,4.147965251189233,0.6913275418648722,5,0.8333333333333334,F1
62729619,3.7147867166175095,0.41275407962416777,4,0.4444444444444444,F1
62756306,3.9187985845225666,0.7837597169045133,5,1,F1
62878730,1.1862745098039216,0.5931372549019608,1,0.5,F1
63627449,1.3176028608164578,0.32940071520411446,1,0.25,F1
64242276,4.061221988795518,0.6768703314659197,5,0.8333333333333334,F1
67019077,1.9093137254901962,0.636437908496732,2,0.6666666666666666,F1
67320436,0.0625,0.0625,0,0,F1
68061100,2.4857303577168572,0.3551043368166939,2,0.2857142857142857,F1
70390268,1.203666712586674,0.20061111876444568,0,0,F1
70580894,4.284425133689839,0.5355531417112299,4,0.5,F1
70922456,3.12249649859944,0.6244992997198879,4,0.8,F1
72176294,1.2745098039215685,0.6372549019607843,2,1,F1
72459142,4.186475409836065,0.5980679156908665,6,0.8571428571428571,F1
73870017,4.691578270652523,0.5864472838315654,6,0.75,F1
75863363,0.9044117647058824,0.4522058823529412,1,0.5,F1
76165636,3.7510676401708225,0.3125889700142352,0,0,F1
77549066,2.5552453004923246,0.5110490600984648,4,0.8,F1
77726818,1.4419873212442873,0.7209936606221437,2,1,F1
78887854,1.403186274509804,0.350796568627451,1,0.25,F1
78999599,7.410608689908658,0.6175507241590549,9,0.75,F1
79605323,10.068828351012536,0.6293017719382835,13,0.8125,F1
80174623,0.37768632042981126,0.18884316021490563,0,0,F1
80502122,6.281921793998857,0.6281921793998858,7,0.7,F1
81176314,2.525735294117647,0.8419117647058824,3,1,F1
81441646,2.8440436825617823,0.4740072804269637,3,0.5,F1
84650981,2.0351245761462478,0.5087811440365619,3,0.75,F1
85272067,0.5147058823529412,0.2573529411764706,0,0,F1
86851866,3.7857401157184185,0.6309566859530698,5,0.8333333333333334,F1
87186123,2.647463493594159,0.3309329366992699,3,0.375,F1
88330315,0.9791666666666667,0.3263888888888889,1,0.3333333333333333,F1
90691091,0.0625,0.0625,0,0,F1
91960124,1.375,0.4583333333333333,2,0.6666666666666666,F1
92201888,1.9237005453068803,0.6412335151022934,3,1,F1
94949061,2.413225536116086,0.4022042560193476,2,0.3333333333333333,F1
97148344,3.473714179421421,0.6947428358842842,4,0.8,F1
97649442,6.565802786956633,0.596891162450603,8,0.7272727272727273,F1
97981326,0.5330882352941176,0.2665441176470588,1,0.5,F1
99925359,3.5083646918646663,0.7016729383729333,5,1,F1
10669095,3.3395695986361438,0.5565949331060239,4,0.6666666666666666,F2
10998955,4.334812633187246,0.619258947598178,6,0.8571428571428571,F2
11708310,2.56410166840965,0.5128203336819299,2,0.4,F2
12138126,2.415057614450327,0.40250960240838785,3,0.5,F2
12942582,8.132273707355012,0.5808766933825008,10,0.7142857142857143,F2
13835981,2.3947368421052633,0.3991228070175439,3,0.5,F2
14847519,1.6290726817042607,0.8145363408521303,2,1,F2
15331938,3.1215538847117794,0.6243107769423559,4,0.8,F2
15979710,1.4110275689223057,0.4703425229741019,1,0.3333333333333333,F2
16283242,4.90546037224208,0.61318254653026,6,0.75,F2
16509909,8.662849416872135,0.6663730320670873,11,0.8461538461538461,F2
16824735,8.533803583130123,0.7111502985941769,10,0.8333333333333334,F2
17237155,2.887160193814491,0.5774320387628982,3,0.6,F2
17406806,0.3007518796992481,0.3007518796992481,0,0,F2
20831489,1.5463659147869675,0.5154553049289892,3,1,F2
21792846,2.374927054022264,0.4749854108044528,3,0.6,F2
22272054,1.3395989974937343,0.3348997493734336,1,0.25,F2
22292741,2.2609222761044623,0.7536407587014875,3,1,F2
23480181,3.7918538950927614,0.6319756491821269,5,0.8333333333333334,F2
24211189,5.223637746050519,0.6529547182563149,7,0.875,F2
24724915,2.034105233497946,0.40682104669958924,3,0.6,F2
24802850,3.3260851833726326,0.6652170366745266,4,0.8,F2
25044406,2.194235588972431,0.5485588972431078,2,0.5,F2
32262733,2.454518649565089,0.49090372991301784,3,0.6,F2
32716418,2.4474455696324,0.48948911392648,3,0.6,F2
33737973,1.6290726817042607,0.8145363408521303,2,1,F2
33876433,4.807787294511127,0.6009734118138909,6,0.75,F2
34007163,0.7543859649122806,0.3771929824561403,1,0.5,F2
35874066,2.353460607226385,0.5883651518065962,3,0.75,F2
36268477,0.7243107769423559,0.36215538847117795,1,0.5,F2
37572245,6.373659750981733,0.6373659750981733,7,0.7,F2
38905481,0.21553884711779447,0.21553884711779447,0,0,F2
39495925,2.8972431077694236,0.7243107769423559,4,1,F2
40435244,2.427588942771129,0.4855177885542258,2,0.4,F2
40542519,1.058597197218398,0.529298598609199,1,0.5,F2
40694233,6.4181884687271245,0.5834716789751931,6,0.5454545454545454,F2
41654252,2.076112155388471,0.6920373851294904,3,1,F2
41899734,1.5388471177944862,0.5129490392648287,2,0.6666666666666666,F2
41977405,4.887218045112782,0.8145363408521303,6,1,F2
42072154,2.6528822055137846,0.5305764411027569,3,0.6,F2
46404173,4.32876434259699,0.5410955428246238,5,0.625,F2
46809593,2.81991526419266,0.4699858773654434,3,0.5,F2
47224003,0.8095238095238095,0.40476190476190477,1,0.5,F2
48161169,3.953334039323661,0.5647620056176659,4,0.5714285714285714,F2
49420792,1.7794486215538847,0.5931495405179615,2,0.6666666666666666,F2
50802090,2.699614512312961,0.4499357520521602,3,0.5,F2
51720442,0.3007518796992481,0.3007518796992481,0,0,F2
51772879,3.0279167179173134,0.5046527863195522,3,0.5,F2
52205728,2.814191238501381,0.5628382477002761,4,0.8,F2
52549848,0.3007518796992481,0.3007518796992481,0,0,F2
53562916,0.21553884711779447,0.21553884711779447,0,0,F2
54226940,1.3593490769176462,0.4531163589725487,1,0.3333333333333333,F2
54294384,3.6708696057548846,0.5244099436792693,4,0.5714285714285714,F2
54466243,1.489674891453987,0.37241872286349675,1,0.25,F2
56213356,6.92412073446785,0.5770100612056542,10,0.8333333333333334,F2
56383965,1.6290726817042607,0.8145363408521303,2,1,F2
56617316,4.5964912280701755,0.656641604010025,6,0.8571428571428571,F2
56910558,2.6876698789226587,0.6719174697306647,3,0.75,F2
57529182,1.6290726817042607,0.8145363408521303,2,1,F2
58246346,0.09398496240601503,0.09398496240601503,0,0,F2
59816210,1.3233082706766917,0.6616541353383458,2,1,F2
61721730,4.173298722839277,0.5961855318341824,5,0.7142857142857143,F2
62729619,2.360979404218866,0.4721958808437732,2,0.4,F2
62756306,3.2397147629395278,0.6479429525879055,4,0.8,F2
62878730,3.236842105263158,0.5394736842105263,4,0.6666666666666666,F2
63627449,2.443609022556391,0.8145363408521303,3,1,F2
64242276,11.648374643213627,0.7280234152008517,14,0.875,F2
67019077,0.3007518796992481,0.3007518796992481,0,0,F2
67320436,0.3007518796992481,0.3007518796992481,0,0,F2
68061100,1.6328320802005012,0.4082080200501253,2,0.5,F2
70390268,1.7268170426065164,0.34536340852130326,2,0.4,F2
70580894,4.55530616033507,0.6507580229050101,5,0.7142857142857143,F2
70922456,1.626011750688196,0.813005875344098,2,1,F2
72176294,1.662907268170426,0.4157268170426065,2,0.5,F2
72459142,9.209215331659102,0.6578010951185074,12,0.8571428571428571,F2
73870017,2.6512266888216485,0.4418711148036081,4,0.6666666666666666,F2
75863363,1.1954887218045114,0.5977443609022557,1,0.5,F2
76165636,3.741119844075905,0.5344456920108436,4,0.5714285714285714,F2
77549066,2.2130325814536342,0.7376775271512114,3,1,F2
77726818,2.2779114704016807,0.5694778676004202,3,0.75,F2
78887854,7.098130050195942,0.6452845500178129,8,0.7272727272727273,F2
78999599,8.238730672660775,0.6337485132815981,9,0.6923076923076923,F2
79605323,11.595611872045476,0.5797805936022737,15,0.75,F2
80174623,2.0642761664482996,0.5160690416120749,3,0.75,F2
80502122,6.393859649122807,0.6393859649122807,8,0.8,F2
81176314,0.943609022556391,0.31453634085213034,1,0.3333333333333333,F2
81441646,6.141546158726771,0.6823940176363079,8,0.8888888888888888,F2
84650981,2.9784404832305484,0.7446101208076371,4,1,F2
85272067,1.6106420812352669,0.536880693745089,2,0.6666666666666666,F2
86851866,2.62531328320802,0.525062656641604,4,0.8,F2
87186123,1.488595749729353,0.37214893743233823,2,0.5,F2
88330315,3.143204938468692,0.5238674897447819,4,0.6666666666666666,F2
90691091,0.3007518796992481,0.3007518796992481,0,0,F2
91960124,5.278108238565923,0.5864564709517692,6,0.6666666666666666,F2
92201888,2.1604010025062657,0.5401002506265664,2,0.5,F2
94949061,6.67830019774388,0.6071181997948982,9,0.8181818181818182,F2
97148344,1.4664360605656153,0.4888120201885384,2,0.6666666666666666,F2
97649442,3.3885483265246306,0.4235685408155788,3,0.375,F2
97981326,2.077964882620753,0.5194912206551883,2,0.5,F2
99925359,1.1240601503759398,0.37468671679197996,1,0.3333333333333333,F2
10669095,7.3054465466929415,0.7305446546692941,10,1,F3
10998955,2.8425197123179466,0.40607424461684954,3,0.42857142857142855,F3
11708310,2.4344262295081966,0.8114754098360656,3,1,F3
12138126,5.241120835244848,0.5823467594716497,8,0.8888888888888888,F3
12942582,2.275175644028103,0.3791959406713505,3,0.5,F3
13835981,4.641928268820882,0.5802410336026103,7,0.875,F3
14847519,0.10772833723653395,0.10772833723653395,0,0,F3
15331938,2.4344262295081966,0.8114754098360656,3,1,F3
15979710,0.1334894613583138,0.0667447306791569,0,0,F3
16283242,4.279325664692106,0.3890296058811006,5,0.45454545454545453,F3
16509909,10.434232659633222,0.6521395412270764,15,0.9375,F3
16824735,0.8114754098360656,0.8114754098360656,1,1,F3
17237155,2.9926634772640264,0.4275233538948609,2,0.2857142857142857,F3
17406806,0.32318501170960184,0.10772833723653395,0,0,F3
20831489,2.831381733021077,0.5662763466042154,4,0.8,F3
21792846,1.148711943793911,0.5743559718969555,1,0.5,F3
22272054,4.902912763466042,0.8171521272443404,6,1,F3
22292741,0.10772833723653395,0.10772833723653395,0,0,F3
23480181,6.708872891492341,0.6708872891492341,9,0.9,F3
24211189,6.001825037334259,0.600182503733426,9,0.9,F3
24724915,3.8343229910064713,0.6390538318344119,4,0.6666666666666666,F3
24802850,5.855951546043157,0.6506612828936841,7,0.7777777777777778,F3
25044406,4.4182748730363395,0.7363791455060565,6,1,F3
32262733,1.275175644028103,0.4250585480093677,2,0.6666666666666666,F3
32716418,0.5111757817881251,0.12779394544703127,0,0,F3
33737973,0.9373120574255505,0.23432801435638762,1,0.25,F3
33876433,2.5007117601138815,0.3125889700142352,0,0,F3
34007163,0.9192037470725996,0.4596018735362998,1,0.5,F3
35874066,1.6352975616476098,0.40882439041190244,2,0.5,F3
36268477,0.682135969141755,0.22737865638058502,0,0,F3
37572245,9.308991209072806,0.6649279435052003,11,0.7857142857142857,F3
38905481,2.8891621276505557,0.4815270212750926,4,0.6666666666666666,F3
39495925,2.698838047198703,0.44980634119978385,4,0.6666666666666666,F3
40435244,2.3430709839822668,0.5857677459955667,3,0.75,F3
40542519,1.2833520144272315,0.42778400480907713,1,0.3333333333333333,F3
40694233,5.463454698628277,0.5463454698628276,7,0.7,F3
41654252,3.012809802114657,0.5021349670191095,5,0.8333333333333334,F3
41899734,1.540983606557377,0.5136612021857924,2,0.6666666666666666,F3
41977405,4.4543325526932085,0.6363332218133155,6,0.8571428571428571,F3
42072154,1.756440281030445,0.43911007025761123,2,0.5,F3
46404173,2.9063028340993626,0.5812605668198725,3,0.6,F3
46809593,1.4936113789778207,0.3734028447444552,1,0.25,F3
47224003,9.545500962611204,0.7342693048162464,13,1,F3
48161169,1.6721311475409837,0.2786885245901639,1,0.16666666666666666,F3
49420792,4.376245580199293,0.3125889700142352,0,0,F3
50802090,4.4699707917795966,0.5587463489724496,7,0.875,F3
51720442,0.10772833723653395,0.10772833723653395,0,0,F3
51772879,0.25878220140515223,0.12939110070257612,0,0,F3
52205728,1.4843805287817835,0.2968761057563567,2,0.4,F3
52549848,0.28337236533957844,0.28337236533957844,0,0,F3
53562916,1.4566744730679155,0.4855581576893052,3,1,F3
54226940,3.2301602725913354,0.5383600454318892,5,0.8333333333333334,F3
54294384,0.5374707259953162,0.2687353629976581,0,0,F3
54466243,6.961008597423786,0.6328189634021624,9,0.8181818181818182,F3
56213356,10.84888549203219,0.6381697348254229,14,0.8235294117647058,F3
56383965,2.0146508598589303,0.5036627149647326,2,0.5,F3
56617316,5.243492784198221,0.582610309355358,8,0.8888888888888888,F3
56910558,4.119680025261164,0.6866133375435273,6,1,F3
57529182,1.648711943793911,0.5495706479313037,2,0.6666666666666666,F3
58246346,0.10772833723653395,0.10772833723653395,0,0,F3
59816210,3.403821597510864,0.4862602282158377,4,0.5714285714285714,F3
61721730,0.2154566744730679,0.10772833723653395,0,0,F3
62729619,2.930913348946136,0.41870190699230514,4,0.5714285714285714,F3
62756306,3.5417026171987347,0.5902837695331224,5,0.8333333333333334,F3
62878730,5.285536761385324,0.6606920951731655,6,0.75,F3
63627449,1.6135831381733021,0.5378610460577674,3,1,F3
64242276,6.149311281404598,0.6832568090449553,8,0.8888888888888888,F3
67019077,0.10772833723653395,0.10772833723653395,0,0,F3
67320436,2.7239034996551426,0.5447806999310285,3,0.6,F3
68061100,2.6485183739189377,0.4414197289864896,4,0.6666666666666666,F3
70390268,0.48541465766634523,0.16180488588878172,0,0,F3
70580894,2.0871949614068153,0.41743899228136305,3,0.6,F3
70922456,2.30327868852459,0.5758196721311475,4,1,F3
72176294,1.730679156908665,0.5768930523028883,2,0.6666666666666666,F3
72459142,3.9291707661821156,0.5613101094545879,5,0.7142857142857143,F3
73870017,4.358128200889296,0.544766025111162,6,0.75,F3
75863363,1.987099087026763,0.6623663623422543,2,0.6666666666666666,F3
76165636,2.771662763466042,0.6929156908665105,3,0.75,F3
77549066,1.620608899297424,0.405152224824356,2,0.5,F3
77726818,0.8114754098360656,0.8114754098360656,1,1,F3
78887854,2.2681498829039812,0.5670374707259953,4,1,F3
78999599,4.144281002729931,0.5920401432471329,5,0.7142857142857143,F3
79605323,11.610751131210995,0.5528929110100473,16,0.7619047619047619,F3
80174623,3.035728143231296,0.758932035807824,4,1,F3
80502122,4.415119243933872,0.4905688048815413,5,0.5555555555555556,F3
81176314,1.1756236771906976,0.5878118385953488,1,0.5,F3
81441646,1.553132318501171,0.5177107728337237,2,0.6666666666666666,F3
84650981,2.6627265318625986,0.4437877553104331,4,0.6666666666666666,F3
85272067,3.074347361895578,0.38429342023694724,6,0.75,F3
86851866,5.074668596461768,0.5638520662735298,6,0.6666666666666666,F3
87186123,2.1083654773384763,0.42167309546769527,2,0.4,F3
88330315,2.4351452401495544,0.4870290480299108,3,0.6,F3
90691091,1.2025761124121779,0.6012880562060889,2,1,F3
91960124,2.6584585427466254,0.4430764237911042,4,0.6666666666666666,F3
92201888,1.2576112412177987,0.6288056206088993,2,1,F3
94949061,0.9156908665105385,0.18313817330210772,1,0.2,F3
97148344,0.9192037470725996,0.4596018735362998,1,0.5,F3
97649442,3.2880358551766458,0.8220089637941614,4,1,F3
97981326,2.4566744730679155,0.6141686182669789,3,0.75,F3
99925359,1.756440281030445,0.43911007025761123,2,0.5,F3
10669095,5.629030528717725,0.5117300480652477,7,0.6363636363636364,I1
10998955,7.010385249379994,0.5841987707816663,9,0.75,I1
11708310,4.577891806287326,0.5722364757859157,5,0.625,I1
12138126,11.82513739109176,0.6223756521627243,15,0.7894736842105263,I1
12942582,3.8996373684175034,0.557091052631072,4,0.5714285714285714,I1
13835981,4.897443980987487,0.4897443980987487,6,0.6,I1
14847519,6.7591154149535075,0.6144650377230461,8,0.7272727272727273,I1
15331938,2.8447273879966186,0.4741212313327698,3,0.5,I1
15979710,4.2710798137278,0.533884976715975,5,0.625,I1
16283242,8.815079500142204,0.5509424687588877,9,0.5625,I1
16509909,34.12049437756032,0.71084363286584,39,0.8125,I1
16824735,7.824459436303798,0.6520382863586498,9,0.75,I1
17237155,5.00707903615539,0.7152970051650557,6,0.8571428571428571,I1
17406806,5.353292418445619,0.5948102687161799,6,0.6666666666666666,I1
20831489,6.477999989173979,0.5889090899249071,8,0.7272727272727273,I1
21792846,2.239043034519075,0.37317383908651247,2,0.3333333333333333,I1
22272054,1.7523038122029295,0.4380759530507324,2,0.5,I1
22292741,1.242688427587545,0.41422947586251496,1,0.3333333333333333,I1
23480181,11.727388644176688,0.5863694322088344,14,0.7,I1
24211189,6.88149377735422,0.5734578147795183,8,0.6666666666666666,I1
24724915,5.236856145115918,0.6546070181394897,7,0.875,I1
24802850,4.688704317488482,0.5860880396860603,5,0.625,I1
25044406,4.2719729250584875,0.6102818464369267,4,0.5714285714285714,I1
32262733,8.383318277444712,0.598808448388908,10,0.7142857142857143,I1
32716418,2.7346900419882765,0.4557816736647127,3,0.5,I1
33737973,2.7226431088358485,0.5445286217671698,3,0.6,I1
33876433,4.727630380763322,0.5909537975954152,5,0.625,I1
34007163,2.006973400374542,0.40139468007490836,2,0.4,I1
35874066,3.4587175907320926,0.5764529317886821,4,0.6666666666666666,I1
36268477,3.840950172297705,0.4801187715372131,4,0.5,I1
37572245,7.893937574864021,0.6578281312386683,9,0.75,I1
38905481,13.78481233899081,0.6564196351900385,17,0.8095238095238095,I1
39495925,9.401350404767015,0.6267566936511344,13,0.8666666666666667,I1
40435244,2.7734107616408856,0.46223512694014757,3,0.5,I1
40542519,2.2619191968183143,0.5654797992045786,3,0.75,I1
40694233,20.501777844225618,0.6613476723943748,24,0.7741935483870968,I1
41654252,1.463842273741391,0.36596056843534774,1,0.25,I1
41899734,2.3979289940828403,0.7993096646942801,3,1,I1
41977405,6.6145275345134324,0.6614527534513432,8,0.8,I1
42072154,8.133277854405204,0.5809484181718003,10,0.7142857142857143,I1
46404173,9.686263421157111,0.6053914638223195,10,0.625,I1
46809593,7.773596574480209,0.6477997145400174,9,0.75,I1
47224003,13.791387168077684,0.5746411320032369,16,0.6666666666666666,I1
48161169,11.158306811922479,0.6199059339956933,14,0.7777777777777778,I1
49420792,5.259858590198025,0.584428732244225,6,0.6666666666666666,I1
50802090,4.887316087084672,0.610914510885584,6,0.75,I1
51720442,2.073309729362693,0.5183274323406732,2,0.5,I1
51772879,2.581633052463344,0.5163266104926688,3,0.6,I1
52205728,1.5562130177514792,0.5187376725838264,2,0.6666666666666666,I1
52549848,6.697781649049103,0.5581484707540919,7,0.5833333333333334,I1
53562916,4.5878127058505225,0.5097569673167247,6,0.6666666666666666,I1
54226940,5.9242006567839445,0.5385636960712676,7,0.6363636363636364,I1
54294384,3.2347851391987583,0.5391308565331264,3,0.5,I1
54466243,1.8728659423804443,0.4682164855951111,2,0.5,I1
56213356,13.637010871173946,0.6493814700559022,17,0.8095238095238095,I1
56383965,2.1923176650488663,0.5480794162622166,2,0.5,I1
56617316,4.485436184985551,0.5606795231231939,5,0.625,I1
56910558,6.974802143187278,0.5812335119322731,8,0.6666666666666666,I1
57529182,3.320351149481036,0.5533918582468393,3,0.5,I1
58246346,1.6223580157591573,0.4055895039397893,2,0.5,I1
59816210,4.721858758130226,0.5246509731255806,4,0.4444444444444444,I1
61721730,8.855209265268044,0.632514947519146,10,0.7142857142857143,I1
62729619,7.121756406995818,0.5478274159227552,7,0.5384615384615384,I1
62756306,6.6401426124141825,0.6036493284012893,6,0.5454545454545454,I1
62878730,5.276529434238481,0.5862810482487201,7,0.7777777777777778,I1
63627449,5.406752694847912,0.6007502994275458,5,0.5555555555555556,I1
64242276,9.513398486759142,0.7317998835968571,12,0.9230769230769231,I1
67019077,9.039026948344763,0.5317074675496919,10,0.5882352941176471,I1
67320436,8.500026120269716,0.5666684080179811,8,0.5333333333333333,I1
68061100,4.500715835382353,0.5000795372647059,4,0.4444444444444444,I1
70390268,2.5243216745423553,0.5048643349084712,3,0.6,I1
70580894,4.337602167567476,0.5422002709459345,6,0.75,I1
70922456,7.5509043425475895,0.47193152140922434,8,0.5,I1
72176294,13.36242038692993,0.636305732710949,16,0.7619047619047619,I1
72459142,6.164175024368711,0.4741673095668239,5,0.38461538461538464,I1
73870017,5.856498424901242,0.48804153540843687,7,0.5833333333333334,I1
75863363,1.242688427587545,0.41422947586251496,1,0.3333333333333333,I1
76165636,4.415020768953619,0.6307172527076599,6,0.8571428571428571,I1
77549066,1.8839606169366574,0.47099015423416435,2,0.5,I1
77726818,11.492539455965144,0.676031732703832,14,0.8235294117647058,I1
78887854,3.8496470253771493,0.48120587817214366,4,0.5,I1
78999599,21.45280713235437,0.670400222886074,26,0.8125,I1
79605323,11.33348592635894,0.566674296317947,14,0.7,I1
80174623,7.223284451910171,0.6566622229009247,8,0.7272727272727273,I1
80502122,18.59473039726676,0.6640975141880986,25,0.8928571428571429,I1
81176314,2.3809271325044876,0.5952317831261219,3,0.75,I1
81441646,4.2332730429449885,0.6047532918492841,5,0.7142857142857143,I1
84650981,1.6051144630905034,0.40127861577262586,2,0.5,I1
85272067,6.057408055374638,0.5506734595795125,7,0.6363636363636364,I1
86851866,5.721906237075735,0.5201732942796122,8,0.7272727272727273,I1
87186123,6.756192939552455,0.6141993581411322,7,0.6363636363636364,I1
88330315,7.447522179693912,0.5728863215149164,9,0.6923076923076923,I1
90691091,1.8249369482976041,0.45623423707440103,1,0.25,I1
91960124,3.3159981569502377,0.5526663594917063,4,0.6666666666666666,I1
92201888,2.117920145936672,0.4235840291873344,2,0.4,I1
94949061,5.705874687770504,0.5705874687770505,6,0.6,I1
97148344,1.014792899408284,0.507396449704142,1,0.5,I1
97649442,25.834429955013118,0.645860748875328,31,0.775,I1
97981326,5.9863135390312525,0.49885946158593775,6,0.5,I1
99925359,3.9980324924130097,0.5711474989161442,5,0.7142857142857143,I1
10669095,0.4732334047109208,0.4732334047109208,0,0,I2
10998955,8.777833075099734,0.5163431220646902,3,0.17647058823529413,I2
11708310,5.210971629085207,0.5210971629085207,5,0.5,I2
12138126,8.756507589484036,0.5472817243427522,7,0.4375,I2
12942582,8.438285303374396,0.49636972372790567,7,0.4117647058823529,I2
13835981,5.57065962756226,0.50642360250566,3,0.2727272727272727,I2
14847519,6.609219746957497,0.6609219746957498,7,0.7,I2
15331938,6.571818081989388,0.43812120546595923,5,0.3333333333333333,I2
15979710,4.836648016299106,0.4836648016299106,3,0.3,I2
16283242,12.35950676320879,0.6179753381604395,10,0.5,I2
16509909,17.096043366765578,0.6838417346706231,15,0.6,I2
16824735,7.19379230118085,0.5138423072272036,5,0.35714285714285715,I2
17237155,2.7113803503462153,0.542276070069243,3,0.6,I2
17406806,4.362415516213224,0.3965832287466567,2,0.18181818181818182,I2
20831489,5.468701801410581,0.4557251501175484,3,0.25,I2
21792846,5.727148785421238,0.4772623987851032,6,0.5,I2
22272054,3.6065268652496263,0.4508158581562033,3,0.375,I2
22292741,3.6913283057791184,0.4614160382223898,3,0.375,I2
23480181,7.175137139805234,0.44844607123782715,5,0.3125,I2
24211189,7.249566846889521,0.5576589882222709,6,0.46153846153846156,I2
24724915,4.163807379168256,0.4163807379168256,2,0.2,I2
24802850,9.576062045108475,0.5320034469504709,6,0.3333333333333333,I2
25044406,4.176945912759617,0.46410510141773526,4,0.4444444444444444,I2
32262733,7.183424937837168,0.4788949958558112,5,0.3333333333333333,I2
32716418,5.058275425292682,0.5620306028102979,3,0.3333333333333333,I2
33737973,3.6720563571709812,0.45900704464637265,3,0.375,I2
33876433,6.914878042979819,0.49391986021284423,3,0.21428571428571427,I2
34007163,7.256217021631431,0.48374780144209545,4,0.26666666666666666,I2
35874066,4.715740909317896,0.47157409093178954,4,0.4,I2
36268477,8.705121084986308,0.5120659461756651,6,0.35294117647058826,I2
37572245,14.310882253518152,0.6222122718920935,11,0.4782608695652174,I2
38905481,8.639472679354906,0.5399670424596816,8,0.5,I2
39495925,7.412714245408491,0.5294795889577494,6,0.42857142857142855,I2
40435244,5.4496030484190205,0.49541845894718367,3,0.2727272727272727,I2
40542519,5.836409587534754,0.6484899541705282,6,0.6666666666666666,I2
40694233,12.022260452576448,0.5724885929798309,9,0.42857142857142855,I2
41654252,7.5591433118672064,0.5399388079905147,4,0.2857142857142857,I2
41899734,9.92801657657118,0.5515564764761767,8,0.4444444444444444,I2
41977405,9.63980523402365,0.5355447352235361,8,0.4444444444444444,I2
42072154,4.890181206877264,0.48901812068772643,3,0.3,I2
46404173,6.875727245421161,0.6250661132201056,6,0.5454545454545454,I2
46809593,3.6897223100617738,0.5271031871516819,4,0.5714285714285714,I2
47224003,5.913272047262474,0.42237657480446245,2,0.14285714285714285,I2
48161169,15.532912048483908,0.6472046686868296,12,0.5,I2
49420792,6.4352368775784825,0.495018221352191,5,0.38461538461538464,I2
50802090,7.763395335822594,0.5175596890548396,6,0.4,I2
51720442,4.838789343922232,0.48387893439222324,3,0.3,I2
51772879,7.998389820281746,0.49989936376760913,4,0.25,I2
52205728,2.8244069509027314,0.3530508688628414,2,0.25,I2
52549848,5.475661116185742,0.42120470124505704,3,0.23076923076923078,I2
53562916,8.353850205720718,0.5569233470480479,6,0.4,I2
54226940,2.9526418442371334,0.4218059777481619,3,0.42857142857142855,I2
54294384,3.239508177299461,0.40493852216243265,3,0.375,I2
54466243,1.8607379520592773,0.37214759041185547,2,0.4,I2
56213356,8.76016712220894,0.48667595123383006,3,0.16666666666666666,I2
56383965,1.6375045473483565,0.3275009094696713,2,0.4,I2
56617316,5.1342925559136665,0.5134292555913667,3,0.3,I2
56910558,8.102024906537904,0.5787160647527075,7,0.5,I2
57529182,5.982620430960902,0.46020157161237707,3,0.23076923076923078,I2
58246346,7.0144561127440195,0.5395735471341554,4,0.3076923076923077,I2
59816210,7.124993286632112,0.5480764066640086,7,0.5384615384615384,I2
61721730,10.639198396649423,0.6649498997905889,7,0.4375,I2
62729619,31.88521046578456,0.6642752180371784,24,0.5,I2
62756306,7.93121204177744,0.5287474694518294,6,0.4,I2
62878730,6.127868573044288,0.5106557144203573,3,0.25,I2
63627449,13.395704404276982,0.7050370739093148,11,0.5789473684210527,I2
64242276,18.636403520743954,0.6426346041635846,14,0.4827586206896552,I2
67019077,4.23533907730595,0.4705932308117722,4,0.4444444444444444,I2
67320436,2.5368621490614185,0.3624088784373455,2,0.2857142857142857,I2
68061100,11.58615346310593,0.6097975506897858,11,0.5789473684210527,I2
70390268,5.443469633402245,0.5443469633402245,4,0.4,I2
70580894,5.220017229275323,0.4745470208432111,5,0.45454545454545453,I2
70922456,8.50614545319483,0.567076363546322,7,0.4666666666666667,I2
72176294,9.784553961110541,0.5435863311728079,6,0.3333333333333333,I2
72459142,5.448822952460061,0.49534754113273277,3,0.2727272727272727,I2
73870017,4.4981450562285685,0.40892227783896073,3,0.2727272727272727,I2
75863363,1.4463910569843308,0.3615977642460827,2,0.5,I2
76165636,13.666245609932812,0.7592358672184896,14,0.7777777777777778,I2
77549066,3.2635981130596323,0.4662283018656618,3,0.42857142857142855,I2
77726818,6.804939336729816,0.5234568720561397,4,0.3076923076923077,I2
78887854,4.960381254971254,0.41336510458093784,2,0.16666666666666666,I2
78999599,8.555731711697373,0.6111236936926695,8,0.5714285714285714,I2
79605323,11.87642193637911,0.5655439017323386,9,0.42857142857142855,I2
80174623,7.852463209419375,0.560890229244241,6,0.42857142857142855,I2
80502122,16.12885383185484,0.5973649567353645,13,0.48148148148148145,I2
81176314,10.766727994182284,0.5383363997091143,7,0.35,I2
81441646,3.531590917729939,0.8828977294324848,3,0.75,I2
84650981,2.308346993729284,0.3297638562470405,2,0.2857142857142857,I2
85272067,7.14718632545185,0.5955988604543209,6,0.5,I2
86851866,4.7494604840933095,0.43176913491757357,4,0.36363636363636365,I2
87186123,7.599982581479377,0.5846140447291829,9,0.6923076923076923,I2
88330315,6.067453971416397,0.46672722857049204,3,0.23076923076923078,I2
